video_id,segment_id,emotion,gender,mode,text,duration,avg_intensity,intensity_variation,avg_pitch,pitch_std,pitch_range,articulation_rate,mean_hnr
Ses01F_script02_1,11,neu,M,train,"Of course, our flashlight.  What's yours is mine.  Me flashlight es su flashlight.",6.7215625,66.87825118028675,10.969551275370051,145.3266716912318,28.672334260560266,132.1926647650906,4.250994666330129,10.62888949340445
Ses01F_script02_1,12,fru,M,train,"Naturally.  God, how could we not think to bring it?  I hope the moon stays out, though.",7.2829375,62.68874206458132,10.020183815086604,149.79749740001728,37.97255001601934,120.24654678998515,3.0364372469635623,8.716069988294235
Ses01F_script02_1,13,neu,M,train,Do they always run during a full moon?  I don't remember.  Was it full last year?,3.98725,66.88278717969442,11.134315532650806,222.38480196790263,63.57428255708773,484.4865864956249,4.64896669451204,14.296662926421678
Ses01F_script02_1,14,neu,M,train,"Huh.  Are you cold?  Do you want my jacket?  No?  you know, we should have brought the blanket?  Our blanket.",10.4878125,62.54846975722518,10.148908949397535,151.8472975062738,29.79759468288277,140.12298784065536,4.531829017867679,10.897017905644695
Ses01F_script02_1,15,neu,M,train,"Aw.  Do you know, I should have brought a six pack, too.  A six pack, that would be just the ticket right about now.  Huh?",6.7015,61.632329111876004,8.659560447473323,125.78823639019856,49.22110392681992,388.6592449281623,3.8717483363581366,7.648518613433136
Ses01F_script02_1,16,exc,M,train,"God, I'm so excited, I'm like a kid.  I can't believe I got out of the house with my fly zipped up.",5.7599375,72.05334125139841,13.040036836982827,171.6868414346487,31.064409577740854,134.76215297034864,6.030701754385965,9.774480518819484
Ses01F_script02_1,17,xxx,M,train,I wonder if they can hear me talk or like feel the vibrations in the sand when we move around.,6.98,61.226611282506944,8.771689971603752,156.139412960271,100.71811963077748,490.28022565384964,3.451846738004832,11.21622964263742
Ses01F_script02_1,18,fru,M,train,Do you want my jacket?,2.1599375,68.5106102210075,11.515016120493872,175.3726984078418,36.66929767899803,144.26788187504246,3.0488385830522686,10.795036519626906
Ses01F_script02_1,19,xxx,M,train,What?  We just got here.  What's the point of coming all the way down here if we just turn around and go home?,6.0440625,69.49762678471504,13.659153048833682,211.71692495494486,62.644789656191,343.276927965153,4.652395898365675,12.153445474395067
Ses01F_script02_1,20,neu,M,train,Right.,1.8899375,63.78577399122925,9.73091740488325,208.47876439419784,70.01481750838416,205.3326395645559,1.2254901960784312,6.349881391759528
Ses01F_script02_1,21,neu,M,train,"Wait, that's my point, too.",2.2099375,66.248123462627,11.911922371833265,190.42102468776622,27.406276056218434,138.87868808764335,4.310344827586206,9.083497676620127
Ses01F_script02_1,22,fru,M,train,"No, no.  Okay.  That's not my point.  My point is there is no point in coming down here if we just turn around and go home.  Don't you want to see it?",8.9399375,70.04931509747601,11.743902182336356,175.41404515549115,53.27084618677491,422.6099153673589,4.852941176470587,12.25613585834107
Ses01F_script02_1,23,neu,M,train,Why not?,1.93,53.72416572243884,6.5921366644962065,234.46769017728653,50.228484638339076,131.77802227478125,2.5906735751295336,4.620585742221308
Ses01F_script02_1,24,neu,M,train,"Honey, this is like a natural phenomenon. I mean... People in Kansas would have to get plane reservations and get hotel rooms to see this.  It's just forty minutes away for us; it's too good to pass up.",12.86,69.58547850959344,11.755351894369639,179.24460183751518,61.80927669933842,514.2970450274382,5.0438596491228065,12.223266741007219
Ses01F_script02_1,25,neu,M,train,Yeah.  But this..this moment on the beach is like the highlight of their little lives.  All that flopping around is laying eggs or what to do - spawning or mating or whatever.,13.09225,70.61309749459268,12.953947431539037,160.20379663578672,57.73413192346032,483.48158291442945,5.693581780538302,11.386992640110472
Ses01F_script02_1,26,neu,M,train,This is a big night for these little guys.  It's like life's last orgy.,5.1524375,66.85998536793792,11.316126167689486,157.26181831186278,48.10987634423051,183.10895402066825,4.590395480225988,10.784519889367514
Ses01F_script02_1,27,fru,M,train,Yeah they do.,1.5899375,64.27387706233706,11.559894753076948,230.8534482738126,83.24775491428849,284.85673986792204,3.472222222222222,9.320564887483616
Ses01F_script02_1,28,xxx,M,train,"okay... well, Whatever.  But it's a fish who do something no other fish do.  It's like those swallows returning to Capistrano or like those lemmings that throw themselves off the cliffs.",10.8399375,69.33217143382247,11.1196830636385,172.79333519929816,58.820939958713375,464.4344377840205,4.855577689243028,12.404108742085999
Ses01F_script02_1,29,neu,M,train,"There's like mystery here, there's magic.  It's like a little bit of the unexplainable.  I just can't see how you're not interested.",7.3775,65.23390155491542,10.569349663808262,151.7651970063148,35.151962678433996,155.20004023781695,5.05050505050505,11.11860900438514
Ses01F_script02_1,30,sur,M,train,For real?,1.485,64.65432603441405,11.676274510360402,288.18892710203335,105.96851431876227,266.04683163594945,,14.345747053573925
Ses01F_script02_1,31,neu,M,train,"God, I don't get it.  you know the first time we came here, you said it was the best night of your life?",7.0099375,69.81860527802621,12.321462320761375,185.28893740223918,78.55480588706118,501.29848066432294,4.844961240310076,12.726854216133605
Ses01F_script02_1,32,neu,M,train,"And last year, I remember distinctly you said, you were so excited to get here that you don't remember you stubbed your toe until we were in the car.",6.6575,70.30674226733811,11.66091567758324,188.02195085741718,71.01772825222888,500.3382064620498,5.131964809384164,12.639074370337019
Ses01F_script02_1,33,neu,M,train,Ahh...we weren't in a good spot.,2.27,65.99814013252694,10.055368922395916,140.6077962970577,25.965105989486798,97.68108885983973,4.40771349862259,7.455159466275311
Ses01F_script02_1,34,neu,M,train,"We just weren't in a good spot.  I'm telling you, this is a much better spot.  I have instincts for these things.",5.54,65.30929483255635,10.237853769567836,161.50023560414232,68.83562281524289,491.70355841825415,3.5511363636363633,8.437329697715832
Ses01F_script02_1,35,exc,M,train,"Look there, see?  What's that?  No, that's - that's just seaweed.",7.324,72.5278056093332,12.038594341769675,173.55078228647147,62.724245995203965,169.255242887863,4.93421052631579,11.633891516433053
Ses01F_script02_1,36,hap,M,train,"God, this is great.  Think about this.  I know you are not interested, but just think about this.",8.2725,65.18428767093182,10.461410923288293,158.08560715402717,96.90612378371813,503.4059757120935,4.849137931034482,10.854403422080198
Ses01F_script02_1,37,xxx,M,train,"Right now out there, there is this mass of silver fish and it's heading this way.  No one sent them an invitation, no one told them, no one even gave them a map.",15.06075,58.723966190686156,9.099052125698686,133.12036882028613,71.88086106242163,512.8061947713552,3.845275718285487,9.33505411868138
Ses01F_script02_1,38,exc,M,train,"Just all at once, they turned and they formed this line as long as the California coast.  And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming.",14.6225,61.198671521420955,9.144978021945855,117.28200597485306,43.735805932398414,512.8291409297498,3.71187800963082,10.10177985981053
Ses01F_script02_1,39,xxx,M,train,They are swimming right now.  They are swimming as if that is the only thing that matters to them.,6.6685625,65.11718106744317,11.682595937147216,146.18827679815922,43.34295075684504,455.1565109226724,4.422169811320754,10.414006559410321
Ses01F_script02_1,40,exc,M,train,It's single mindedness with no mind.  It is urgency that is just pure urge.,7.4148125,65.38057973240997,11.027000462563144,147.17049901561606,35.15901297793835,148.71194902414163,4.583333333333334,11.997258401789894
Ses01F_script02_1,41,xxx,M,train,And they are swimming right now to this very point where we stand for this huge celebration of sex and death.,10.105,59.37349231634493,8.81865279081234,120.83390409254073,34.44623997874607,401.84565644345105,3.3292978208232453,9.953908937307709
Ses01F_script02_1,42,xxx,M,train,"Oh look.  I'm giving myself goose bumps, my hairs are standing up on my arm.",5.58475,65.55815478011189,9.59896806249062,133.91927495599634,25.759302353566376,118.27667438094164,5.434782608695652,7.221320991973168
Ses01F_script02_1,43,hap,M,train,So what do you think?,2.939,62.841965304277124,10.548959080338312,208.58482107154603,32.62253688672439,155.67416270954254,5.0,10.965418830499145
Ses01F_script02_1,44,hap,M,train,"About all of that, about all I was talking about.",3.6883125,60.44869449459532,9.258213656407325,174.96025359086158,42.69857578045842,240.8398778455464,2.684423006344047,8.102814935470285
Ses01F_impro04,0,neu,F,train,"Uh, what?  Craig's List?  Oh the internet thing?",4.3945,65.63682700242359,10.500778355140644,205.11297978901538,75.75545002088124,519.6481120878971,3.9739884393063587,12.353056358053657
Ses01F_impro04,1,neu,F,train,I don't know.  Isn't that-- that's all like escort services and things like that.,4.405125,60.665592754692774,8.283510933876096,208.44539691085222,105.55311733572316,440.15153772476486,5.9523809523809526,5.772301485020483
Ses01F_impro04,2,fru,F,train,"I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board.",12.2975625,61.87443899617805,9.743839769120235,170.6688145484125,67.31178559761388,516.3398046111236,4.981024667931687,8.93682515566661
Ses01F_impro04,3,xxx,F,train,What kind of a job?,2.791,56.263522437658466,8.59519023431772,168.87863069408354,24.78446337897035,92.78181611526728,6.392329204954056,7.041260726902996
Ses01F_impro04,4,xxx,F,train,Really?,1.72,54.184413864914106,6.697263438920651,162.37771943871277,33.72478229996361,98.74396999549079,1.744186046511628,4.3713669607461
Ses01F_impro04,5,neu,F,train,He just...,2.4095625,51.160513384099474,5.149454671931298,192.20681803998326,101.74212296552267,461.88943925813214,1.66005239540373,8.865229848806681
Ses01F_impro04,6,neu,F,train,you know what?  I heard about that job.  I applied for that.,3.5565,67.52395159115447,12.492889705418447,267.22793065886856,100.70199614134617,346.9342586331017,4.460212873796249,7.142421512669806
Ses01F_impro04,7,fru,F,train,Yeah.  I saw a posting at the theatre.,4.2,69.91961397387455,10.615436926020488,225.1108846019739,67.75801267679931,489.8532379161946,3.6764705882352935,7.577268778853085
Ses01F_impro04,8,xxx,F,train,He got it?,1.3,67.18766582751121,13.408438174594787,264.5050598442689,83.77492775026293,276.1695151331177,3.676470588235294,6.4529851901972295
Ses01F_impro04,9,neu,F,train,Yeah.,1.3836875,57.20818201041385,8.407979477085386,192.62877995760581,30.441027168726674,147.70175218166787,1.4454130719544696,7.347637291246104
Ses01F_impro04,10,xxx,F,train,What did he do?  What was so great?  I don't understand why they would pick him over me.,5.850375,67.16585510387455,11.297881456023996,210.77831696949235,52.755811036696265,354.91742757448367,4.999999999999999,10.526720646340992
Ses01F_impro04,11,xxx,F,train,A resume?,1.5099375,63.14743825780312,9.91313001419954,174.29967544642545,46.59054997974289,178.15002443615572,5.5803571428571415,5.536895427067797
Ses01F_impro04,12,xxx,F,train,No.,2.6,57.83403376438754,8.726887375332186,197.68513154781846,48.518807381439274,129.45531694540549,2.6824034334763946,10.393909052530159
Ses01F_impro04,13,neu,F,train,I just- I mean I call people up and I tell them what I'm good at.,4.2368125,66.95913379985964,11.051287133924886,198.5320001473038,60.788764932074265,460.5050945722679,4.3789808917197455,8.364115632270988
Ses01F_impro04,14,neu,F,train,Yeah.,1.49,60.05835736866285,5.061613161046308,144.7720943225191,59.492102517190894,467.0811138988528,4.697986577181208,3.9282919872576234
Ses01F_impro04,15,xxx,F,train,I don't like- I don't like sending things in the mail.  I don't want my information out there.,6.1096875,66.45604775756902,9.544663261425509,233.09576408293626,78.653610043841,444.6878542447247,4.406221492951767,9.667715944841811
Ses01F_impro04,16,fru,F,train,I'm there in front of them.  I'm telling them what I'm good at.,3.6374375,68.67543858591938,12.662797715940876,222.55326175933482,66.97900853002972,311.8133535746842,5.429052703013851,10.373905770541867
Ses01F_impro04,17,fru,F,train,Why?  It's a piece of paper.,2.6349375,66.59121972419928,11.287754686502264,306.096431569945,141.8890008203903,475.6033582710628,5.859375,8.540863143192961
Ses01F_impro04,18,fru,F,train,"I just don't want this paper trail, you know.  I just don't want things following me around, like-.",5.6899375,67.1131392148639,10.618676161081773,231.88588619673277,80.6031251884608,323.90571796227124,4.573552006288634,10.055246223245426
Ses01F_impro04,19,fru,F,train,"It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...",7.3899375,66.55510186662065,10.30814900625788,196.80633583052332,59.534892993517715,343.0815309027791,5.089085501937562,8.688889037122962
Ses01F_impro04,20,xxx,F,train,..I just-..I just think it's kind of prejudiced and they are really discriminating against people who just aren't that way.,7.5299375,61.872158654727905,8.486626405913691,164.61432085738076,49.23400845639362,374.3223719165594,5.572885453642096,8.856330052908394
Ses01F_impro04,21,fru,F,train,"That's baloney, that's baloney.",3.6999375,56.11232562150463,4.784195873868223,131.99453544802068,46.859200552210254,380.88926369307865,4.594672207300799,5.199686968391076
Ses01F_impro04,22,fru,F,train,Please.,1.76,49.626107777727164,4.591254401454184,275.7291781889388,136.8296649321027,358.9704208478779,2.272727272727273,2.292481907685694
Ses01F_impro04,23,fru,F,train,you think that you're better than me because I don't have a car?,4.3,60.30313299106026,7.571891290145049,163.16281917027,27.646177514163774,124.13407410012505,4.468980021030495,9.490816868689272
Ses01F_impro04,24,fru,F,train,"You know, you're riding the bus, too.",2.1124375,58.46333888976985,7.874010805506283,159.63432755395024,29.057232695391164,134.81670013552764,4.733867865913193,7.181399158357469
Ses01F_impro04,25,fru,F,train,Why?  What choice?,2.5374375,58.391319499834886,8.7968511788917,156.95266735167195,39.082967034892285,125.88165295448134,3.2051282051282044,4.819069578543123
Ses01F_impro04,26,fru,F,train,You're saving the environment. mmhmm,2.70125,60.15052521363104,7.960493080440702,155.43921841349578,25.60480396090696,139.9380310028273,4.714454087645988,9.604682089116785
Ses01F_impro04,27,fru,F,train,Interesting.  That's fantastic.,3.1724375,53.106337228405735,6.531812321276861,165.011787303381,65.3165987763213,507.56205289153667,3.7825804290864675,5.765125728082247
Ses01F_impro04,28,ang,F,train,I'm not frustrated.,2.0099375,61.788953701420546,9.46903880118995,225.36100849469898,119.70066284475395,460.9314598024497,4.344776085628295,8.086196489484582
Ses01F_impro04,29,ang,F,train,Who do you think you are?,3.1599375,65.44010211438832,11.708906958897284,374.8800680573722,123.83759747017646,428.50037806571675,4.882812499999998,7.688021318054554
Ses01F_impro04,30,ang,F,train,You are so high and mighty.  I just--,3.1849375,72.91865710691616,14.690722881125462,338.61939116304126,118.225333407127,436.17654490522756,5.208333333333334,9.23821193033047
Ses01F_impro04,31,ang,F,train,Oh.  I'm saving the environment. I'm riding this car because I- I want to.,4.4,69.67035363044916,10.040695484996586,179.84154083194966,62.12645066632798,480.1164244722918,4.878048780487805,9.88070841869403
Ses01F_impro04,32,ang,F,train,"The bus, I'm riding the bus because I want to.",2.8999375,60.96843590527019,7.461591340229443,140.27444380176286,20.055398478893707,114.95840100269871,4.13802021595293,5.555677214836879
Ses01F_impro04,33,ang,F,train,I can not-- you are not here by choice.  Nobody would ride this bus by choice.,5.845,63.99282075366522,10.162247905467519,162.35681576750864,52.96452057563296,393.4084809063946,3.743127851210668,8.092758867154478
Ses01F_impro04,0,neu,M,train,"Have you tried, uh, Craig's List?",3.9156875,56.94824002220871,7.395035454635876,157.12268905715274,82.7833188771035,393.8242761068685,2.5538299468484142,7.634069337044142
Ses01F_impro04,1,neu,M,train,Yeah.,1.67,55.86625942141045,6.3332582070812515,169.81161648821077,44.34339893932314,131.61460754757474,2.3952095808383236,4.966107295088203
Ses01F_impro04,2,neu,M,train,No.  There's regular jobs on there.,3.2599375,56.18808106822683,7.706924397211251,145.97227228422915,79.29118030950923,478.722275291317,3.067543472842654,9.145467000447638
Ses01F_impro04,3,neu,M,train,Uh huh.,1.8,52.14308972356414,4.797957524606111,145.37131513014018,18.077545613569356,65.1407163774449,5.555555555555555,3.7348704490940756
Ses01F_impro04,4,neu,M,train,I'm just saying I have a friend that got a good job on it so I was just recommending it.,4.6424375,57.05289678447141,7.207814254186999,99.19624122294326,8.366270563294245,45.935224952989145,3.661869438199222,7.797477518624631
Ses01F_impro04,5,neu,M,train,He's like a manager for a theatre.,3.34,57.40721090668949,8.149927156020137,112.5262747669996,8.613755656894636,51.30869979651638,2.9940119760479043,10.279667988829852
Ses01F_impro04,6,neu,M,train,He's like a house manager. Yeah.  It's a good job.,3.0359375,55.48618698688011,7.643057472033913,145.73243469981972,31.423352004783563,110.59974030151349,3.293875450334534,6.328785405388169
Ses01F_impro04,7,neu,M,train,You did?,1.1899375,60.28114848632611,8.952131338937411,195.18431452642324,83.80151810767111,255.5497131437764,1.680760544146226,7.6300168140225955
Ses01F_impro04,8,neu,M,train,Yeah.,1.1199375,56.65493959555811,7.3303578770634825,173.6121382837976,38.27529549713115,152.47817979917772,2.6787209107651098,4.553681168029814
Ses01F_impro04,9,neu,M,train,You've been looking for a job for a long time; that was a long time ago.  Right?,2.6744375,61.726869929562696,7.179806394595402,152.49277186180117,49.16635481761541,196.30642159621692,5.608656025799818,9.277740635481832
Ses01F_impro04,10,neu,M,train,Hmm.,1.75,47.162231398051084,3.619572774365801,195.53351623217884,157.87034383601323,414.28932684863526,2.857142857142857,0.10900746032125647
Ses01F_impro04,11,neu,M,train,I don't know.  He had a really good resume I guess and--,3.8,58.750679956109735,7.6713979291059164,119.3778814699945,31.84162341446222,270.9229940194419,2.8947368421052633,10.125041857407357
Ses01F_impro04,12,neu,M,train,Yeah.  Do you have a resume?,2.346375,59.050193668091225,8.55436205612909,149.89155022841888,41.323895870862565,161.4976950814977,2.5426085574669264,8.118999113882566
Ses01F_impro04,13,neu,M,train,It's kind of helpful when getting a job.,3.4026875,55.87157696998307,7.447178009816512,121.95082316160759,35.90156825631445,273.35638726473286,2.9388534797861987,7.8909470114239895
Ses01F_impro04,14,neu,M,train,Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.,7.6664375,64.86213008817725,10.162832062424165,140.3537236541478,21.241319402603587,121.51555620627278,4.919825072886298,10.988879071511695
Ses01F_impro04,15,neu,M,train,"No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of--",6.8999375,65.13478502758254,8.745753038808436,161.2866843436021,47.69434103732467,220.54736950588537,4.9648158713952535,9.891416580242495
Ses01F_impro04,16,neu,M,train,"Yeah.  But the piece of paper helps, too.",2.985,59.97829284626833,8.613444728301642,194.14574512341673,55.995371161916424,239.88410079482549,4.866180048661801,8.323975105764047
Ses01F_impro04,17,neu,M,train,"No.  But it has an outline, you know.",2.81,63.46976575684916,8.003575714810541,190.30894064500217,107.47297406103723,325.4164194622845,4.185851820845541,7.611357190280566
Ses01F_impro04,18,neu,M,train,"I know.  Okay.  Well, um. Maybe--",6.0649375,61.126348305215714,9.520975780433842,178.75648993024572,62.475990404268565,241.4290069081491,3.3894938929528977,8.610790252692194
Ses01F_impro04,19,neu,M,train,Yeah.,1.31,58.5348438408636,7.069546829363666,170.40668923803543,24.842297424942657,80.83898379644378,2.2900763358778624,5.5232343813250075
Ses01F_impro04,20,neu,M,train,"Okay, yeah.  I would imagine.",1.92,59.63463762465103,7.119286083032692,146.3957795458102,31.893944991316314,124.76757609890261,4.6875,6.672890182733264
Ses01F_impro04,21,neu,M,train,"Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now.",9.73,61.608555118802215,7.700341054535104,131.38560036325964,50.40686942381951,439.979730292154,4.2507970244420825,10.582490092454313
Ses01F_impro04,22,neu,M,train,maybe get a car.,2.3005,54.34855667785426,6.700528895252843,135.44767002735864,72.32179808746831,366.45633859008586,3.477504890241252,5.741809735511631
Ses01F_impro04,23,neu,M,train,"I just, you know, think you should try a little harder maybe.",4.5974375,55.755711788914454,7.002688421092165,124.58855255892541,29.550799311797128,119.99929305253455,3.6977120406748325,5.882775981230563
Ses01F_impro04,24,neu,M,train,I didn't say that.,2.1899375,53.62982307822388,5.889043602490656,159.60293721670067,72.21136385162782,393.00929410374175,4.109706327235366,4.442917015655219
Ses01F_impro04,25,neu,M,train,"I am riding the bus, but by choice.",3.2,54.389540450429664,6.5442132610163455,153.28152384424388,89.62951916936638,510.6141864517641,3.4375,4.358072018891847
Ses01F_impro04,26,neu,M,train,"To save the environment, carpool.",2.4,56.99121869061023,7.845095317769962,144.62171517171473,53.30854951816315,193.99145461146344,3.75,6.755570799295031
Ses01F_impro04,27,neu,M,train,Yes.  One less car at a time.,2.6625,56.877745315093236,7.373904833471522,143.0624203141851,19.564238101298685,79.0135662031841,3.380281690140845,8.249232605149444
Ses01F_impro04,28,neu,M,train,Mmhmm.,1.2399375,52.20485712203313,5.508847529287169,171.09285863476,29.03172873672932,137.92161407460299,4.838953576289128,4.8106924070303565
Ses01F_impro04,29,fru,M,train,"You know, you don't have to take out your frustration on me, you know, just because...",4.3799375,60.66205245915688,8.932924572300672,142.575487748014,48.19059230454706,413.96993936988923,4.477653709456246,10.924393519775595
Ses01F_impro04,30,fru,M,train,...you can't get a job and refuse to have a resume.,3.5099375,59.850498374072686,8.06748967436816,138.02280472405175,58.87045992895578,270.533154715028,4.843391086023612,9.018188251600757
